"month" "year" "day" "wy" "tavg" "precip" "trans" "psn"
"4176" 1 2002 5 2002 3.034027 0 0.424508 0.000177
"4177" 1 2002 6 2002 4.700694 0 0.435568 0.000136
"4178" 1 2002 7 2002 6.645138 0 0.206411 -0.001334
"4179" 1 2002 8 2002 8.311805 0 0.472536 -0.000262
"4180" 1 2002 9 2002 4.422916 0 0.499932 0.000206
"4181" 1 2002 10 2002 3.034027 0 0.1664 -0.000859
"4182" 1 2002 11 2002 7.200694 0 0.750436 0.000666
"4183" 1 2002 12 2002 8.311805 0 0.696104 0.000422
"4184" 1 2002 13 2002 7.200694 0 0.542506 2e-05
"4185" 1 2002 14 2002 6.36736 0 0.657891 0.000368
"4186" 1 2002 15 2002 2.756249 0 0.615376 0.000201
"4187" 1 2002 16 2002 -1.410418 0 0.061827 -0.001132
"4188" 1 2002 17 2002 -2.243751 0 1.3e-05 -0.002533
"4189" 1 2002 18 2002 -3.077084 0 1.1e-05 -0.002413
"4190" 1 2002 19 2002 -0.299306 0 0.053583 -0.000896
"4191" 1 2002 20 2002 -1.688195 0 0.020107 -0.00179
"4192" 1 2002 21 2002 0.256249 0 0.156356 -0.000353
"4193" 1 2002 22 2002 -0.105491 0.508 0.154618 -2e-04
"4194" 1 2002 23 2002 -7.799306 0 4e-06 -0.001962
"4195" 1 2002 24 2002 -5.021529 0 1.5e-05 -0.00206
"4196" 1 2002 25 2002 4.978471 0 0.625444 0.000787
"4197" 1 2002 26 2002 6.089582 0 0.497473 0.000349
"4198" 1 2002 27 2002 0.727843 12.446 0.034121 -0.000423
"4199" 1 2002 28 2002 -5.105491 29.21 0 -0.002184
"4200" 1 2002 29 2002 -10.105491 34.29 0 -0.00182
"4201" 1 2002 30 2002 -11.494379 0.762 0 -0.001675
"4202" 1 2002 31 2002 -8.63264 0 1.1e-05 -0.001684
"4203" 2 2002 1 2002 -3.910418 0 1.4e-05 -0.001934
"4204" 2 2002 2 2002 -2.243751 0 1.9e-05 -0.002048
"4205" 2 2002 3 2002 -0.577084 0 0.123173 -0.000156
"4206" 2 2002 4 2002 1.089582 0 0.250195 0.000269
"4207" 2 2002 5 2002 4.145138 0 0.609997 0.000977
"4208" 2 2002 6 2002 3.86736 0 0.57156 0.000811
"4209" 2 2002 7 2002 4.422916 0 0.735534 0.001038
"4210" 2 2002 8 2002 2.672287 1.778 0.145215 0.000176
"4211" 2 2002 9 2002 2.200694 0 0.338087 -0.005315
"4212" 2 2002 10 2002 6.645138 0 1.095449 -0.003654
"4213" 2 2002 11 2002 6.36736 0 1.653053 -0.003203
"4214" 2 2002 12 2002 7.478471 0 1.250698 -0.003048
"4215" 2 2002 13 2002 6.922916 0 0.939255 -0.003366
"4216" 2 2002 14 2002 5.256249 0 0.439956 -0.004418
"4217" 2 2002 15 2002 5.534027 0 0.520483 -0.004001
"4218" 2 2002 16 2002 3.86736 0 0.433944 -0.003999
"4219" 2 2002 17 2002 2.116732 18.034 0.42836 -0.003389
"4220" 2 2002 18 2002 -5.661046 21.59 9e-06 -0.006107
"4221" 2 2002 19 2002 -4.188195 0 2e-05 -0.00595
"4222" 2 2002 20 2002 1.838954 0.508 0.023904 -0.003569
"4223" 2 2002 21 2002 4.700694 0 0.804934 -0.001978
"4224" 2 2002 22 2002 9.978471 0 1.455489 -0.000434
"4225" 2 2002 23 2002 8.86736 0 1.862465 -1.6e-05
"4226" 2 2002 24 2002 2.756249 0 0.330153 -0.002615
"4227" 2 2002 25 2002 6.089582 0 1.33502 0.000361
"4228" 2 2002 26 2002 10.811805 0 0.763869 -0.001628
"4229" 2 2002 27 2002 8.034027 0 1.441598 0.001032
"4230" 2 2002 28 2002 7.756249 0 1.869015 0.001634
"4231" 3 2002 1 2002 4.145138 0 1.317423 0.000616
"4232" 3 2002 2 2002 0.811805 0 0.374943 -0.000803
"4233" 3 2002 3 2002 1.089582 0 0.475994 -0.00037
"4234" 3 2002 4 2002 2.756249 0 0.941622 0.000624
"4235" 3 2002 5 2002 3.86736 0 1.220431 0.001412
"4236" 3 2002 6 2002 4.978471 0 1.020053 0.001501
"4237" 3 2002 7 2002 1.561176 50.292 0.093354 -0.000138
"4238" 3 2002 8 2002 -4.827713 26.416 1.5e-05 -0.002848
"4239" 3 2002 9 2002 -3.910418 0 2.9e-05 -0.002646
"4240" 3 2002 10 2002 1.645138 0 0.806674 0.001702
"4241" 3 2002 11 2002 2.200694 0 0.651853 0.001547
"4242" 3 2002 12 2002 6.36736 0 1.452032 0.00331
"4243" 3 2002 13 2002 3.86736 0 1.974007 0.003093
"4244" 3 2002 14 2002 -4.827713 1.016 2.3e-05 -0.002368
"4245" 3 2002 15 2002 -5.661046 0.254 1.6e-05 -0.002245
"4246" 3 2002 16 2002 -6.772157 15.24 1.5e-05 -0.002105
"4247" 3 2002 17 2002 -7.327713 11.176 2.1e-05 -0.002004
"4248" 3 2002 18 2002 -8.438824 5.334 0 -0.001998
"4249" 3 2002 19 2002 -2.799306 0 3.7e-05 -0.002203
"4250" 3 2002 20 2002 5.534027 0 1.499594 0.003672
"4251" 3 2002 21 2002 8.311805 0 2.098614 0.004929
"4252" 3 2002 22 2002 8.311805 0 2.384072 0.00505
"4253" 3 2002 23 2002 2.672287 22.098 0.846303 0.002287
"4254" 3 2002 24 2002 -1.216602 18.796 0 -0.002537
"4255" 3 2002 25 2002 -2.243751 0 2.4e-05 -0.002422
"4256" 3 2002 26 2002 1.645138 0 0.538297 0.001485
"4257" 3 2002 27 2002 4.145138 0 1.074138 0.002572
"4258" 3 2002 28 2002 7.200694 0 2.013165 0.004388
"4259" 3 2002 29 2002 6.922916 0 2.041951 0.004366
"4260" 3 2002 30 2002 8.589582 0 2.260974 0.004991
"4261" 3 2002 31 2002 7.478471 0 3.475548 0.004765
"4262" 4 2002 1 2002 10.534027 0 2.81775 0.005774
"4263" 4 2002 2 2002 11.36736 0 3.011958 0.005995
"4264" 4 2002 3 2002 11.089582 0 2.867095 0.005777
"4265" 4 2002 4 2002 10.256249 0 2.400839 0.00514
"4266" 4 2002 5 2002 9.422916 0 2.701308 0.005116
"4267" 4 2002 6 2002 5.534027 0 1.599173 0.003037
"4268" 4 2002 7 2002 1.645138 0 0.243269 0.000267
"4269" 4 2002 8 2002 5.811805 0 2.235095 0.003758
"4270" 4 2002 9 2002 7.200694 0 2.09377 0.004116
"4271" 4 2002 10 2002 4.978471 0 2.575907 0.003564
"4272" 4 2002 11 2002 7.200694 0 1.556745 0.00343
"4273" 4 2002 12 2002 9.700694 0 2.255855 0.004918
"4274" 4 2002 13 2002 10.534027 0 2.180806 0.004909
"4275" 4 2002 14 2002 13.311805 0 3.487979 0.007725
"4276" 4 2002 15 2002 7.116732 2.286 0 0.005285
"4277" 4 2002 16 2002 -3.077084 0 3.8e-05 -0.00297
"4278" 4 2002 17 2002 0.727843 10.414 0.540078 0.001624
"4279" 4 2002 18 2002 -3.161046 5.334 3.7e-05 -0.002774
"4280" 4 2002 19 2002 -4.272157 1.016 2.4e-05 -0.002594
"4281" 4 2002 20 2002 -2.327713 1.016 4.1e-05 -0.002652
"4282" 4 2002 21 2002 1.089582 0 0.859902 0.002231
"4283" 4 2002 22 2002 5.811805 0 2.313412 0.005104
"4284" 4 2002 23 2002 12.756249 0 4.929509 0.007475
"4285" 4 2002 24 2002 10.811805 0 3.067346 0.007474
"4286" 4 2002 25 2002 15.811805 0 4.321873 0.007182
"4287" 4 2002 26 2002 5.450065 3.048 0 0.00386
"4288" 4 2002 27 2002 0.727843 6.35 0.070955 0.000306
"4289" 4 2002 28 2002 -1.216602 5.588 0.003814 -0.00267
"4290" 4 2002 29 2002 1.645138 0 1.339444 0.002614
"4291" 4 2002 30 2002 0.727843 1.778 0.241297 0.001252
"4292" 5 2002 1 2002 -0.854862 0 0.17975 0.000133
"4293" 5 2002 2 2002 -2.243751 0 2.7e-05 -0.002631
"4294" 5 2002 3 2002 3.86736 0 1.601874 0.003695
"4295" 5 2002 4 2002 6.922916 0 2.285813 0.005529
"4296" 5 2002 5 2002 8.86736 0 3.050664 0.006894
"4297" 5 2002 6 2002 9.145138 0 3.242654 0.007065
"4298" 5 2002 7 2002 8.311805 0 3.254615 0.006643
"4299" 5 2002 8 2002 6.922916 0 3.031509 0.00596
"4300" 5 2002 9 2002 6.922916 0 2.736474 0.005757
"4301" 5 2002 10 2002 7.200694 0 3.231226 0.006145
"4302" 5 2002 11 2002 3.311805 0 2.064703 0.003604
"4303" 5 2002 12 2002 7.478471 0 2.839755 0.006065
"4304" 5 2002 13 2002 11.36736 0 3.386688 0.008
"4305" 5 2002 14 2002 12.200694 0 3.960463 0.008559
"4306" 5 2002 15 2002 10.256249 0 3.593703 0.007571
"4307" 5 2002 16 2002 10.256249 0 3.720546 0.007697
"4308" 5 2002 17 2002 11.645138 0 3.712848 0.008204
"4309" 5 2002 18 2002 12.478471 0 4.278433 0.008628
"4310" 5 2002 19 2002 11.36736 0 4.175053 0.008166
"4311" 5 2002 20 2002 5.727843 18.288 0 0.005057
"4312" 5 2002 21 2002 -1.216602 26.924 0 -0.003472
"4313" 5 2002 22 2002 1.005621 0.508 0.522949 0.001492
"4314" 5 2002 23 2002 2.478471 0 1.264867 0.002517
"4315" 5 2002 24 2002 6.922916 0 2.93234 0.00583
"4316" 5 2002 25 2002 11.36736 0 3.62684 0.008285
"4317" 5 2002 26 2002 12.478471 0 4.087405 0.008887
"4318" 5 2002 27 2002 11.645138 0 3.8363 0.008388
"4319" 5 2002 28 2002 10.256249 0 3.126373 0.007241
"4320" 5 2002 29 2002 12.756249 0 3.56229 0.008412
"4321" 5 2002 30 2002 17.200694 0 3.940405 0.007507
"4322" 5 2002 31 2002 18.311805 0 4.301033 0.005762
"4323" 6 2002 1 2002 16.005621 1.778 0 0.007536
"4324" 6 2002 2 2002 11.645138 0 3.860342 0.007894
"4325" 6 2002 3 2002 10.256249 0 3.517124 0.007107
"4326" 6 2002 4 2002 12.200694 0 3.54204 0.007828
"4327" 6 2002 5 2002 14.145138 0 5.46344 0.007092
"4328" 6 2002 6 2002 18.86736 0 3.989202 0.005186
"4329" 6 2002 7 2002 18.589582 0 4.351855 0.004755
"4330" 6 2002 8 2002 16.922916 0 5.034802 0.005503
"4331" 6 2002 9 2002 10.811805 0 5.137904 0.007225
"4332" 6 2002 10 2002 8.86736 0 2.814657 0.005603
"4333" 6 2002 11 2002 12.756249 0 3.637015 0.007812
"4334" 6 2002 12 2002 16.089582 0 4.412884 0.007417
"4335" 6 2002 13 2002 16.645138 0 4.062691 0.007221
"4336" 6 2002 14 2002 16.089582 0 4.942598 0.00668
"4337" 6 2002 15 2002 14.700694 0 4.598979 0.007672
"4338" 6 2002 16 2002 15.256249 0 4.593956 0.007456
"4339" 6 2002 17 2002 16.089582 0 4.72871 0.006928
"4340" 6 2002 18 2002 16.645138 0 4.680922 0.006532
"4341" 6 2002 19 2002 16.645138 0 4.680919 0.006476
"4342" 6 2002 20 2002 15.534027 0 4.130831 0.007448
"4343" 6 2002 21 2002 14.978471 0 4.132807 0.007615
"4344" 6 2002 22 2002 13.311805 0 3.699067 0.007479
"4345" 6 2002 23 2002 14.145138 0 4.292573 0.007797
"4346" 6 2002 24 2002 15.256249 0 4.62402 0.007314
"4347" 6 2002 25 2002 16.089582 0 4.442099 0.007032
"4348" 6 2002 26 2002 17.200694 0 4.352333 0.006284
"4349" 6 2002 27 2002 16.645138 0 4.405498 0.006621
"4350" 6 2002 28 2002 16.089582 0 4.442069 0.006906
"4351" 6 2002 29 2002 16.36736 0 4.270212 0.006836
"4352" 6 2002 30 2002 18.589582 0 3.400443 0.005341
"4353" 7 2002 1 2002 19.978471 0 3.913292 0.002229
"4354" 7 2002 2 2002 19.978471 0 3.761345 0.00263
"4355" 7 2002 3 2002 18.311805 0 4.386008 0.004414
"4356" 7 2002 4 2002 18.034027 0 3.774459 0.005412
"4357" 7 2002 5 2002 16.645138 0 4.37625 0.006148
"4358" 7 2002 6 2002 16.645138 0 4.062462 0.006347
"4359" 7 2002 7 2002 17.756249 0 4.251976 0.00529
"4360" 7 2002 8 2002 16.922916 0 4.490977 0.005803
"4361" 7 2002 9 2002 20.534027 0 2.882147 0.002429
"4362" 7 2002 10 2002 25.256249 0 0.846756 -0.009905
"4363" 7 2002 11 2002 23.86736 0 1.567248 -0.007709
"4364" 7 2002 12 2002 21.922916 0 2.795038 -0.001814
"4365" 7 2002 13 2002 22.478471 0 2.538717 -0.003819
"4366" 7 2002 14 2002 21.36736 0 3.188175 -0.001931
"4367" 7 2002 15 2002 20.534027 0 3.571685 3.8e-05
"4368" 7 2002 16 2002 19.145138 0 4.151509 0.002109
"4369" 7 2002 17 2002 19.422916 0 3.813299 0.002409
"4370" 7 2002 18 2002 18.311805 0 4.063959 0.003834
"4371" 7 2002 19 2002 16.36736 0 4.333005 0.005221
"4372" 7 2002 20 2002 18.311805 0 4.357512 0.00303
"4373" 7 2002 21 2002 18.589582 0 4.022316 0.003362
"4374" 7 2002 22 2002 17.478471 0 4.621923 0.003764
"4375" 7 2002 23 2002 17.200694 0 4.122403 0.004948
"4376" 7 2002 24 2002 20.256249 0 3.537959 0.000975
"4377" 7 2002 25 2002 19.422916 0 3.71947 0.00251
"4378" 7 2002 26 2002 17.478471 0 4.621894 0.003794
"4379" 7 2002 27 2002 17.478471 0 4.078382 0.004428
"4380" 7 2002 28 2002 17.200694 0 3.985545 0.004831
"4381" 7 2002 29 2002 17.756249 0 4.148881 0.004081
"4382" 7 2002 30 2002 19.700694 0 3.423114 0.002252
"4383" 7 2002 31 2002 17.462992 0 4.035218 0.004559
"4384" 8 2002 1 2002 18.034027 0 3.811256 0.004381
"4385" 8 2002 2 2002 16.645138 0 3.799783 0.005554
"4386" 8 2002 3 2002 15.811805 0 4.547817 0.005527
"4387" 8 2002 4 2002 14.700694 0 4.162946 0.006109
"4388" 8 2002 5 2002 14.700694 0 4.162942 0.006196
"4389" 8 2002 6 2002 13.589582 0 4.140316 0.006541
"4390" 8 2002 7 2002 12.756249 0 3.9458 0.006614
"4391" 8 2002 8 2002 14.422916 0 3.696857 0.006634
"4392" 8 2002 9 2002 18.589582 0 3.809322 0.003843
"4393" 8 2002 10 2002 19.978471 0 3.36187 0.002026
"4394" 8 2002 11 2002 21.36736 0 2.933799 -0.001491
"4395" 8 2002 12 2002 20.811805 0 3.004858 -7.1e-05
"4396" 8 2002 13 2002 21.645138 0 2.613974 -0.001615
"4397" 8 2002 14 2002 21.36736 0 2.767514 -0.001406
"4398" 8 2002 15 2002 21.089582 0 2.838639 -0.000689
"4399" 8 2002 16 2002 21.089582 0 2.914781 -0.00129
"4400" 8 2002 17 2002 20.811805 0 2.989915 -0.00056
"4401" 8 2002 18 2002 20.811805 0 3.085894 -0.001724
"4402" 8 2002 19 2002 18.311805 0 4.066986 0.00205
"4403" 8 2002 20 2002 15.811805 0 4.045054 0.004616
"4404" 8 2002 21 2002 13.311805 0 4.177098 0.005465
"4405" 8 2002 22 2002 12.478471 0 3.750144 0.0058
"4406" 8 2002 23 2002 13.034027 0 3.77908 0.005995
"4407" 8 2002 24 2002 13.311805 0 3.920384 0.006065
"4408" 8 2002 25 2002 14.422916 0 3.940692 0.005893
"4409" 8 2002 26 2002 14.978471 0 3.931498 0.005752
"4410" 8 2002 27 2002 15.534027 0 3.909677 0.005541
"4411" 8 2002 28 2002 17.200694 0 3.525188 0.004143
"4412" 8 2002 29 2002 16.36736 0 3.491065 0.004828
"4413" 8 2002 30 2002 15.256249 0 3.278195 0.005513
"4414" 8 2002 31 2002 15.534027 0 3.398744 0.005359
"4415" 9 2002 1 2002 17.478471 0 3.438512 0.004122
"4416" 9 2002 2 2002 20.256249 0 2.830902 0.000532
"4417" 9 2002 3 2002 18.589582 0 3.592155 0.001543
"4418" 9 2002 4 2002 16.88967 0 4.071774 0.002955
"4419" 9 2002 5 2002 16.36736 0 3.273087 0.003176
"4420" 9 2002 6 2002 13.86736 0 2.324825 0.003374
"4421" 9 2002 7 2002 8.311805 0 2.431467 0.002982
"4422" 9 2002 8 2002 7.756249 0 2.586631 0.003085
"4423" 9 2002 9 2002 11.645138 0 2.500955 0.004167
"4424" 9 2002 10 2002 14.700694 0 3.294617 0.004415
"4425" 9 2002 11 2002 16.645138 0 3.103924 0.00354
"4426" 9 2002 12 2002 16.645138 0 3.297883 0.003272
"4427" 9 2002 13 2002 16.36736 0 2.970581 0.003155
"4428" 9 2002 14 2002 18.034027 0 2.793971 0.001826
"4429" 9 2002 15 2002 20.534027 0 2.089668 -0.00097
"4430" 9 2002 16 2002 14.422916 0 3.775892 0.002523
"4431" 9 2002 17 2002 10.811805 0 2.316069 0.003529
"4432" 9 2002 18 2002 13.311805 0 2.813931 0.004105
"4433" 9 2002 19 2002 14.145138 0 2.905959 0.003799
"4434" 9 2002 20 2002 16.645138 0 2.692322 0.002637
"4435" 9 2002 21 2002 17.756249 0 2.328867 0.001322
"4436" 9 2002 22 2002 18.589582 0 2.251394 0.000291
"4437" 9 2002 23 2002 19.145138 0 2.208497 -0.00077
"4438" 9 2002 24 2002 19.145138 0 2.229281 -0.001266
"4439" 9 2002 25 2002 18.589582 0 2.135818 -0.000224
"4440" 9 2002 26 2002 18.034027 0 2.178779 0.000163
"4441" 9 2002 27 2002 12.478471 0 1.911667 0.002287
"4442" 9 2002 28 2002 14.332216 0 2.230753 0.002196
"4443" 9 2002 29 2002 6.645138 0 1.27697 0.000712
"4444" 9 2002 30 2002 6.089582 0 1.036507 0.000467
"4445" 10 2002 1 2003 6.645138 0 1.254029 0.000986
"4446" 10 2002 2 2003 1.283398 8.382 0.258327 -0.00094
"4447" 10 2002 3 2003 2.478471 0 0.784051 -0.000114
"4448" 10 2002 4 2003 5.256249 0 1.396086 0.001161
"4449" 10 2002 5 2003 8.86736 0 1.450242 0.002052
"4450" 10 2002 6 2003 10.534027 0 1.569844 0.002437
"4451" 10 2002 7 2003 13.034027 0 1.592125 0.002381
"4452" 10 2002 8 2003 14.700694 0 1.590819 0.00189
"4453" 10 2002 9 2003 14.978471 0 1.782377 0.001645
"4454" 10 2002 10 2003 14.422916 0 1.629057 0.001746
"4455" 10 2002 11 2003 11.36736 0 1.602371 0.002125
"4456" 10 2002 12 2003 8.589582 0 1.504147 0.001647
"4457" 10 2002 13 2003 12.756249 0 1.398325 0.001908
"4458" 10 2002 14 2003 13.034027 0 1.618773 0.001911
"4459" 10 2002 15 2003 9.612586 0 1.014699 0.001102
"4460" 10 2002 16 2003 12.756249 0 1.344272 0.001596
"4461" 10 2002 17 2003 9.700694 0 0.983932 0.001079
"4462" 10 2002 18 2003 9.700694 0 1.238296 0.001504
"4463" 10 2002 19 2003 9.422916 0 0.882844 0.000942
"4464" 10 2002 20 2003 10.534027 0 1.077135 0.001381
"4465" 10 2002 21 2003 9.700694 0 1.08311 0.00138
"4466" 10 2002 22 2003 6.645138 0 0.884826 0.000826
"4467" 10 2002 23 2003 6.922916 0 0.646531 -0.000105
"4468" 10 2002 24 2003 4.978471 0 0.627973 -0.000239
"4469" 10 2002 25 2003 3.86736 0 0.392208 -0.000646
"4470" 10 2002 26 2003 2.756249 0 0.383134 -0.000674
"4471" 10 2002 27 2003 1.645138 0 0.120125 -0.001216
"4472" 10 2002 28 2003 3.034027 0 0.368121 -0.000511
"4473" 10 2002 29 2003 6.089582 0 0.616438 0.000232
"4474" 10 2002 30 2003 6.089582 0 0.522755 8e-05
"4475" 10 2002 31 2003 5.534027 0 0.48873 -5e-06
"4476" 11 2002 1 2003 4.700694 0 0.472436 -6.3e-05
"4477" 11 2002 2 2003 4.145138 0 0.305188 -0.000428
"4478" 11 2002 3 2003 6.922916 0 0.356641 -0.000295
"4479" 11 2002 4 2003 5.811805 0 0.461557 3.1e-05
"4480" 11 2002 5 2003 6.645138 0 0.464974 6.4e-05
"4481" 11 2002 6 2003 6.645138 0 0.544489 0.000249
"4482" 11 2002 7 2003 6.561176 152.4 0 -0.000571
"4483" 11 2002 8 2003 4.616732 96.52 0 -0.002737
"4484" 11 2002 9 2003 1.36736 0 0.091983 -0.001129
"4485" 11 2002 10 2003 1.36736 0 0.114952 -0.001077
"4486" 11 2002 11 2003 1.089582 0 0.080912 -0.001157
"4487" 11 2002 12 2003 6.089582 0 0.501219 -0.000152
"4488" 11 2002 13 2003 7.200694 0 0.911292 0.00063
"4489" 11 2002 14 2003 5.811805 0 0.757763 0.000303
"4490" 11 2002 15 2003 6.089582 0 0.937231 0.000545
"4491" 11 2002 16 2003 6.36736 0 1.003094 0.000588
"4492" 11 2002 17 2003 7.478471 0 0.779373 0.000351
"4493" 11 2002 18 2003 6.36736 0 0.503939 -0.000253
"4494" 11 2002 19 2003 7.200694 0 0.817563 0.000381
"4495" 11 2002 20 2003 8.311805 0 1.189349 0.000851
"4496" 11 2002 21 2003 9.422916 0 1.482564 0.001053
"4497" 11 2002 22 2003 7.756249 0 1.235546 0.000765
"4498" 11 2002 23 2003 6.36736 0 0.91223 0.000368
"4499" 11 2002 24 2003 4.145138 0 0.266116 -0.000955
"4500" 11 2002 25 2003 5.534027 0 0.446744 -0.000458
"4501" 11 2002 26 2003 6.089582 0 0.834233 0.00025
"4502" 11 2002 27 2003 5.534027 0 0.44655 -0.000447
"4503" 11 2002 28 2003 5.534027 0 0.446476 -0.000439
"4504" 11 2002 29 2003 6.36736 0 0.437285 -0.000517
"4505" 11 2002 30 2003 4.978471 0 0.419958 -0.00048
"4506" 12 2002 1 2003 0.811805 0 0.019846 -0.00186
"4507" 12 2002 2 2003 0.172287 1.27 0 -0.00168
"4508" 12 2002 3 2003 0.811805 0 0.055444 -0.001286
"4509" 12 2002 4 2003 2.756249 0 0.22153 -0.000783
"4510" 12 2002 5 2003 5.256249 0 0.282533 -0.000789
"4511" 12 2002 6 2003 5.811805 0 0.47309 -0.000212
"4512" 12 2002 7 2003 3.034027 0 0.337293 -0.00049
"4513" 12 2002 8 2003 1.645138 0 0.319587 -0.000476
"4514" 12 2002 9 2003 4.700694 0 0.499824 -9.5e-05
"4515" 12 2002 10 2003 1.922916 0 0.177461 -0.000798
"4516" 12 2002 11 2003 1.36736 0 0.101087 -0.001006
"4517" 12 2002 12 2003 1.922916 0 0.12798 -0.000943
"4518" 12 2002 13 2003 5.534027 0 0.22886 -0.001029
"4519" 12 2002 14 2003 4.338954 5.588 0 -0.00182
"4520" 12 2002 15 2003 2.672287 32.258 0 -0.001668
"4521" 12 2002 16 2003 0.727843 5.334 0 -0.001488
"4522" 12 2002 17 2003 -2.327713 48.006 0 -0.002525
"4523" 12 2002 18 2003 -7.327713 18.288 0 -0.002102
"4524" 12 2002 19 2003 -6.688195 0 7e-06 -0.001994
"4525" 12 2002 20 2003 -4.272157 32.766 0 -0.002169
"4526" 12 2002 21 2003 -3.077084 0 0 -0.002225
"4527" 12 2002 22 2003 -4.549935 0.254 8e-06 -0.002005
"4528" 12 2002 23 2003 -5.299306 0 1e-05 -0.001922
"4529" 12 2002 24 2003 -5.021529 0 9e-06 -0.001908
"4530" 12 2002 25 2003 -4.743751 0 6e-06 -0.001901
"4531" 12 2002 26 2003 -3.354862 0 5e-06 -0.001979
"4532" 12 2002 27 2003 -0.299306 0 0.008197 -0.001579
"4533" 12 2002 28 2003 4.145138 0 0.244079 -0.000212
"4534" 12 2002 29 2003 -1.216602 29.718 0 -0.001335
"4535" 12 2002 30 2003 -4.272157 9.398 0 -0.002026
"4536" 12 2002 31 2003 -0.661046 16.764 0 -0.001134
"4537" 1 2003 1 2003 -3.438824 0.762 6e-06 -0.001987
"4538" 1 2003 2 2003 0.256249 0 0.151179 -0.000239
"4539" 1 2003 3 2003 7.756249 0 0.439465 5.8e-05
"4540" 1 2003 4 2003 8.86736 0 0.683077 0.000583
"4541" 1 2003 5 2003 8.311805 0 0.58585 0.000248
"4542" 1 2003 6 2003 8.034027 0 0.807826 0.000687
"4543" 1 2003 7 2003 9.145138 0 0.564152 -4e-05
"4544" 1 2003 8 2003 8.034027 0 0.671781 0.000337
"4545" 1 2003 9 2003 3.86736 0 0.34224 -0.000359
"4546" 1 2003 10 2003 1.561176 1.778 0 -0.001852
"4547" 1 2003 11 2003 -1.216602 7.366 0 -0.002598
"4548" 1 2003 12 2003 2.200694 0 0.19106 -0.000289
"4549" 1 2003 13 2003 4.978471 0 0.312217 -0.000474
"4550" 1 2003 14 2003 5.534027 0 0.417288 -0.000198
"4551" 1 2003 15 2003 3.589582 0 0.227138 -0.000713
"4552" 1 2003 16 2003 6.36736 0 0.725355 0.000435
"4553" 1 2003 17 2003 10.534027 0 0.87238 6e-04
"4554" 1 2003 18 2003 9.700694 0 0.787377 0.00039
"4555" 1 2003 19 2003 7.200694 0 0.52394 -0.000176
"4556" 1 2003 20 2003 6.645138 0 0.597966 1.8e-05
"4557" 1 2003 21 2003 4.978471 0 0.338289 -0.000614
"4558" 1 2003 22 2003 4.145138 0 0.267452 -0.000791
"4559" 1 2003 23 2003 5.811805 0 0.416285 -0.000418
"4560" 1 2003 24 2003 4.700694 0 0.423761 -0.000337
"4561" 1 2003 25 2003 4.700694 0 0.335299 -0.000578
"4562" 1 2003 26 2003 5.811805 0 0.288946 -0.000869
"4563" 1 2003 27 2003 8.86736 0 0.795792 0.000415
"4564" 1 2003 28 2003 5.256249 0 0.548031 -0.000103
"4565" 1 2003 29 2003 5.534027 0 0.514797 -0.000171
"4566" 1 2003 30 2003 8.034027 0 0.580642 -0.000122
"4567" 1 2003 31 2003 10.256249 0 1.036279 0.000779
"4568" 2 2003 1 2003 11.922916 0 0.930249 0.000449
"4569" 2 2003 2 2003 1.838954 3.81 0.607108 -0.000215
"4570" 2 2003 3 2003 -1.410418 0 0.026834 -0.00197
"4571" 2 2003 4 2003 3.311805 0 0.438225 -0.000369
"4572" 2 2003 5 2003 0.534027 0 0.277235 -0.000628
"4573" 2 2003 6 2003 -1.688195 0 0.009892 -0.002272
"4574" 2 2003 7 2003 -1.410418 0 0.026833 -0.001761
"4575" 2 2003 8 2003 -1.965973 0 1.4e-05 -0.002477
"4576" 2 2003 9 2003 -2.243751 0 1.4e-05 -0.008814
"4577" 2 2003 10 2003 0.811805 0 0.269454 -0.006471
"4578" 2 2003 11 2003 4.338954 0.762 0 -0.005371
"4579" 2 2003 12 2003 4.338954 6.35 0 -0.005099
"4580" 2 2003 13 2003 3.505621 34.544 0 -0.006735
"4581" 2 2003 14 2003 1.838954 24.13 0.011916 -0.005936
"4582" 2 2003 15 2003 1.36736 0 0.108059 -0.005735
"4583" 2 2003 16 2003 2.394509 17.018 0.222385 -0.004653
"4584" 2 2003 17 2003 0.172287 0.508 0.069715 -0.004971
"4585" 2 2003 18 2003 -0.021529 0 0.112562 -0.004859
"4586" 2 2003 19 2003 1.645138 0 0.372358 -0.003967
"4587" 2 2003 20 2003 -2.049935 5.588 0.006669 -0.006026
"4588" 2 2003 21 2003 1.922916 0 0.927344 -0.002782
"4589" 2 2003 22 2003 5.256249 0 1.118451 -0.001812
"4590" 2 2003 23 2003 4.145138 0 0.746649 -0.002251
"4591" 2 2003 24 2003 3.86736 0 0.663293 -0.002201
"4592" 2 2003 25 2003 1.561176 8.128 0.185044 -0.002079
"4593" 2 2003 26 2003 -2.049935 18.542 2e-06 -0.005149
"4594" 2 2003 27 2003 -2.327713 22.606 8e-06 -0.004869
"4595" 2 2003 28 2003 -4.549935 2.286 1.2e-05 -0.004444
"4596" 3 2003 1 2003 -2.605491 1.016 7e-06 -0.004333
"4597" 3 2003 2 2003 -3.994379 3.556 1.3e-05 -0.003976
"4598" 3 2003 3 2003 -1.965973 0 1.9e-05 -0.003888
"4599" 3 2003 4 2003 -1.216602 0.508 0.001914 -0.003581
"4600" 3 2003 5 2003 -4.549935 2.794 1.1e-05 -0.003224
